storm_id,storm_name,Date,Time_UTC,status,Latitude,Longitude,wind_kt,pressure_mb,lat,lon,date_str,time_str,timestamp,year,month,day,hour,noaa_damage_B,noaa_deaths,noaa_injuries,noaa_n_episodes,intensity_class,intensity_label,lat_prev,lon_prev,delta_lat,delta_lon,dist_km,speed_kmh,bearing,bearing_sin,bearing_cos,wind_trend_12h,wind_trend_24h,pres_trend_12h,pres_trend_24h,delta_lat_12h,delta_lon_12h,speed_mean_24h,delta_wind_kt,delta_pres_mb,wind_change_24h,is_RI,month_sin,month_cos,hour_sin,hour_cos,storm_age_step,storm_age_h,is_peak_season
AL122017,JOSE,20170917,600,HU,29.8N,72.0W,75.0,969.0,29.8,-72.0,20170917,0600,2017-09-17 06:00:00+00:00,2017,9,17,6,4.080055,7.0,46.0,22.0,2,C1,29.1,-72.0,0.6999999999999993,0.0,77.83644865119122,12.972741441865203,0.0,0.0,1.0,10.0,10.0,-4.0,-14.0,0.5999999999999996,0.0,10.420952271812626,5.0,-2.0,10.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,47,282,1
AL122017,JOSE,20170917,1200,HU,30.5N,71.9W,80.0,967.0,30.5,-71.9,20170917,1200,2017-09-17 12:00:00+00:00,2017,9,17,12,4.080055,7.0,46.0,22.0,2,C1,29.8,-72.0,0.6999999999999993,0.09999999999999432,78.42806898322365,13.071344830537276,7.017031485204711,0.12216437781252032,0.9925098814589605,10.0,15.0,-4.0,-13.0,0.6999999999999993,0.04999999999999716,10.852161521357027,5.0,-2.0,15.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,48,288,1
AL122017,JOSE,20170917,1800,HU,31.2N,71.8W,80.0,967.0,31.2,-71.8,20170917,1800,2017-09-17 18:00:00+00:00,2017,9,17,18,4.080055,7.0,46.0,22.0,2,C1,30.5,-71.9,0.6999999999999993,0.10000000000000853,78.41964560173359,13.069940933622265,6.966508775595571,0.12128914749568499,0.9926172186194283,5.0,15.0,-2.0,-6.0,0.6999999999999993,0.10000000000000142,12.095067773267829,0.0,0.0,15.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,49,294,1
AL122017,JOSE,20170918,0,HU,31.9N,71.6W,80.0,972.0,31.9,-71.6,20170918,0000,2017-09-18 00:00:00+00:00,2017,9,18,0,4.080055,7.0,46.0,22.0,2,C1,31.2,-71.8,0.6999999999999993,0.20000000000000284,80.110362801475,13.351727133579168,13.631943705933907,0.23568396699084407,0.9718297524275837,0.0,10.0,5.0,1.0,0.6999999999999993,0.15000000000000568,13.116438584900978,0.0,5.0,10.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,50,300,1
AL122017,JOSE,20170918,600,HU,32.7N,71.4W,75.0,974.0,32.7,-71.4,20170918,0600,2017-09-18 06:00:00+00:00,2017,9,18,6,4.080055,7.0,46.0,22.0,2,C1,31.9,-71.6,0.8000000000000043,0.19999999999998863,90.9203099281805,15.153384988030083,11.878616100798695,0.20583897246047278,0.9785858763626301,-5.0,0.0,7.0,5.0,0.7500000000000018,0.19999999999999574,13.661599471442198,-5.0,2.0,0.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,51,306,1
AL122017,JOSE,20170918,1200,HU,33.5N,71.2W,70.0,976.0,33.5,-71.2,20170918,1200,2017-09-18 12:00:00+00:00,2017,9,18,12,4.080055,7.0,46.0,22.0,2,C1,32.7,-71.4,0.7999999999999972,0.20000000000000284,90.88577442911601,15.147629071519335,11.773972228955472,0.2040513603730281,0.97896018424138,-10.0,-10.0,4.0,9.0,0.8000000000000007,0.19999999999999574,14.180670531687714,-5.0,2.0,-10.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,52,312,1
AL122017,JOSE,20170918,1800,HU,34.2N,71.2W,65.0,975.0,34.2,-71.2,20170918,1800,2017-09-18 18:00:00+00:00,2017,9,18,18,4.080055,7.0,46.0,22.0,2,C1,33.5,-71.2,0.7000000000000028,0.0,77.83644865119122,12.972741441865203,0.0,0.0,1.0,-10.0,-15.0,1.0,8.0,0.75,0.10000000000000142,14.156370658748447,-5.0,-1.0,-15.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,53,318,1
AL122017,JOSE,20170919,0,HU,34.9N,71.4W,65.0,972.0,34.9,-71.4,20170919,0000,2017-09-19 00:00:00+00:00,2017,9,19,0,4.080055,7.0,46.0,22.0,2,C1,34.2,-71.2,0.6999999999999957,-0.20000000000000284,79.96252341382666,13.327087235637777,346.8145163184233,-0.22810419921709646,0.9736367260428949,-5.0,-15.0,-4.0,0.0,0.6999999999999993,-0.10000000000000142,14.1502106842631,0.0,-3.0,-15.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,54,324,1
AL122017,JOSE,20170919,600,HU,35.6N,71.6W,65.0,971.0,35.6,-71.6,20170919,0600,2017-09-19 06:00:00+00:00,2017,9,19,6,4.080055,7.0,46.0,22.0,2,C1,34.9,-71.4,0.7000000000000028,-0.19999999999998863,79.92705707312848,13.321176178854747,346.92399146040316,-0.22624345464505305,0.9740707875869555,0.0,-10.0,-4.0,-3.0,0.6999999999999993,-0.19999999999999574,13.692158481969265,0.0,-1.0,-10.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,55,330,1
AL122017,JOSE,20170919,1200,TS,36.3N,71.7W,60.0,973.0,36.3,-71.7,20170919,1200,2017-09-19 12:00:00+00:00,2017,9,19,12,4.080055,7.0,46.0,22.0,1,TS,35.6,-71.6,0.6999999999999957,-0.10000000000000853,78.3552052711443,13.05920087852405,353.43252690307935,-0.11437319273895331,0.9934378555212693,-5.0,-10.0,1.0,-3.0,0.6999999999999993,-0.14999999999999858,13.170051433720445,-5.0,2.0,-10.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,56,336,1
AL122017,JOSE,20170919,1800,TS,37.0N,71.5W,60.0,973.0,37.0,-71.5,20170919,1800,2017-09-19 18:00:00+00:00,2017,9,19,18,4.080055,7.0,46.0,22.0,1,TS,36.3,-71.7,0.7000000000000028,0.20000000000000284,79.85517279836967,13.309195466394945,12.851126372416843,0.22241855801827237,0.9749512731665477,-5.0,-5.0,2.0,-2.0,0.6999999999999993,0.04999999999999716,13.25416493985288,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,57,342,1
AL122017,JOSE,20170920,0,TS,37.6N,71.2W,60.0,973.0,37.6,-71.2,20170920,0000,2017-09-20 00:00:00+00:00,2017,9,20,0,4.080055,7.0,46.0,22.0,1,TS,37.0,-71.5,0.6000000000000014,0.29999999999999716,71.80029144726203,11.966715241210338,21.598768552622687,0.368104569089092,0.9297843977050453,0.0,-5.0,0.0,1.0,0.6500000000000021,0.25,12.914071941246021,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,58,348,1
AL122017,JOSE,20170920,600,TS,38.1N,70.8W,60.0,975.0,38.1,-70.8,20170920,0600,2017-09-20 06:00:00+00:00,2017,9,20,6,4.080055,7.0,46.0,22.0,1,TS,37.6,-71.2,0.5,0.4000000000000057,65.76105833315889,10.960176388859814,32.157899773521194,0.5322543600548294,0.8465844885199728,0.0,-5.0,2.0,4.0,0.5500000000000007,0.3500000000000014,12.323821993747288,0.0,2.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,59,354,1
AL122017,JOSE,20170920,1200,TS,38.7N,70.2W,60.0,976.0,38.7,-70.2,20170920,1200,2017-09-20 12:00:00+00:00,2017,9,20,12,4.080055,7.0,46.0,22.0,1,TS,38.1,-70.8,0.6000000000000014,0.5999999999999943,84.76354676479976,14.127257794133293,37.89960023341769,0.6142796944525041,0.7890883708326579,0.0,0.0,3.0,3.0,0.5500000000000007,0.5,12.590836222649598,0.0,1.0,0.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,60,360,1
AL122017,JOSE,20170920,1800,TS,39.2N,69.4W,60.0,976.0,39.2,-69.4,20170920,1800,2017-09-20 18:00:00+00:00,2017,9,20,18,4.080055,7.0,46.0,22.0,1,TS,38.7,-70.2,0.5,0.7999999999999972,88.75195545848476,14.791992576414126,50.9617345273291,0.7767254912062922,0.6298392741885379,0.0,0.0,1.0,3.0,0.5500000000000007,0.6999999999999957,12.961535500154392,0.0,0.0,0.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,61,366,1
AL122017,JOSE,20170921,0,TS,39.4N,68.5W,55.0,979.0,39.4,-68.5,20170921,0000,2017-09-21 00:00:00+00:00,2017,9,21,0,4.080055,7.0,46.0,22.0,1,TS,39.2,-69.4,0.19999999999999574,0.9000000000000057,80.57188830076714,13.428648050127856,73.69291783887343,0.9597705922647299,0.28078534545771705,-5.0,-5.0,3.0,6.0,0.34999999999999787,0.8500000000000014,13.327018702383771,-5.0,3.0,-5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,62,372,1
AL122017,JOSE,20170921,600,TS,39.7N,68.1W,55.0,982.0,39.7,-68.1,20170921,0600,2017-09-21 06:00:00+00:00,2017,9,21,6,4.080055,7.0,46.0,22.0,1,TS,39.4,-68.5,0.30000000000000426,0.4000000000000057,47.84313607377837,7.973856012296395,45.66638413915331,0.7152828450943363,0.6988350674613801,-5.0,-5.0,6.0,7.0,0.25,0.6500000000000057,12.580438608242916,0.0,3.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,63,378,1
AL122017,JOSE,20170921,1200,TS,39.7N,68.0W,55.0,984.0,39.7,-68.0,20170921,1200,2017-09-21 12:00:00+00:00,2017,9,21,12,4.080055,7.0,46.0,22.0,1,TS,39.7,-68.1,0.0,0.09999999999999432,8.555332265315016,1.425888710885836,89.96806160432448,0.999999844635811,0.0005574301334743863,0.0,-5.0,5.0,8.0,0.15000000000000213,0.25,9.405096337431052,0.0,2.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,64,384,1
AL122017,JOSE,20170921,1800,TS,39.5N,68.0W,50.0,984.0,39.5,-68.0,20170921,1800,2017-09-21 18:00:00+00:00,2017,9,21,18,4.080055,7.0,46.0,22.0,1,TS,39.7,-68.0,-0.20000000000000284,0.0,22.238985328912484,3.7064975548187475,180.0,1.2246467991473532e-16,-1.0,-5.0,-10.0,2.0,8.0,-0.10000000000000142,0.04999999999999716,6.633722582032209,-5.0,0.0,-10.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,65,390,1
AL122017,JOSE,20170922,0,TS,39.5N,68.2W,45.0,986.0,39.5,-68.2,20170922,0000,2017-09-22 00:00:00+00:00,2017,9,22,0,4.080055,7.0,46.0,22.0,1,TS,39.5,-68.0,0.0,-0.20000000000000284,17.160144264495123,2.8600240440825204,270.06360786048276,-0.9999993837651283,0.0011101663675321866,-10.0,-10.0,2.0,7.0,-0.10000000000000142,-0.10000000000000142,3.9915665805208747,-5.0,2.0,-10.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,66,396,1
AL122017,JOSE,20170922,600,TS,39.6N,68.6W,45.0,989.0,39.6,-68.6,20170922,0600,2017-09-22 06:00:00+00:00,2017,9,22,6,4.080055,7.0,46.0,22.0,1,TS,39.5,-68.2,0.10000000000000142,-0.3999999999999915,36.05312757219452,6.0088545953657535,288.0912763863715,-0.9505630228925305,0.31053170451568146,-5.0,-10.0,5.0,7.0,0.05000000000000071,-0.29999999999999716,3.5003162262882146,0.0,3.0,-10.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,67,402,1
AL122017,JOSE,20170922,1200,TS,39.7N,69.0W,40.0,992.0,39.7,-69.0,20170922,1200,2017-09-22 12:00:00+00:00,2017,9,22,12,4.080055,7.0,46.0,22.0,1,TS,39.6,-68.6,0.10000000000000142,-0.4000000000000057,36.006060544990554,6.001010090831759,288.11583030204224,-0.9504298582813442,0.31093903660895345,-5.0,-15.0,6.0,8.0,0.10000000000000142,-0.3999999999999986,4.644096571274695,-5.0,3.0,-15.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,68,408,1
AL122018,KIRK,20180922,1200,TS,8.1N,22.9W,35.0,1005.0,8.1,-22.9,20180922,1200,2018-09-22 12:00:00+00:00,2018,9,22,12,1.7186715,1.0,1.0,19.0,1,TS,7.7,-21.8,0.39999999999999947,-1.0999999999999979,129.05971726774507,21.509952877957513,290.23421316945144,-0.9382866666928222,0.3458585420464162,,,,,0.39999999999999947,-1.0999999999999979,21.509952877957513,,,,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,0,1
AL122018,KIRK,20180922,1800,TS,8.5N,24.1W,35.0,1005.0,8.5,-24.1,20180922,1800,2018-09-22 18:00:00+00:00,2018,9,22,18,1.7186715,1.0,1.0,19.0,1,TS,8.1,-22.9,0.40000000000000036,-1.2000000000000028,139.32618202882708,23.221030338137847,288.70264849353765,-0.9471954564202286,0.3206567749742312,,,,,0.3999999999999999,-1.1500000000000004,22.36549160804768,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,6,1
AL122018,KIRK,20180923,0,TS,8.9N,25.7W,35.0,1005.0,8.9,-25.7,20180923,0000,2018-09-23 00:00:00+00:00,2018,9,23,0,1.7186715,1.0,1.0,19.0,1,TS,8.5,-24.1,0.40000000000000036,-1.5999999999999979,181.40159939735838,30.23359989955973,284.31316367760894,-0.9689589579290862,0.24722163709711878,0.0,,0.0,,0.40000000000000036,-1.4000000000000004,24.98819437188503,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,0.0,1.0,2,12,1
AL122018,KIRK,20180923,600,TS,9.1N,27.3W,35.0,1005.0,9.1,-27.3,20180923,0600,2018-09-23 06:00:00+00:00,2018,9,23,6,1.7186715,1.0,1.0,19.0,1,TS,8.9,-25.7,0.1999999999999993,-1.6000000000000014,177.12293031088294,29.520488385147157,277.3375891269792,-0.9918108678885339,0.12771531755507295,0.0,,0.0,,0.2999999999999998,-1.5999999999999996,26.121267875200562,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,3,18,1
AL122018,KIRK,20180926,0,TS,11.5N,50.3W,45.0,1005.0,11.5,-50.3,20180926,0000,2018-09-26 00:00:00+00:00,2018,9,26,0,1.7186715,1.0,1.0,19.0,1,TS,9.1,-27.3,2.4000000000000004,-22.999999999999996,2529.634241098239,421.60570684970645,278.0564558257398,-0.9901304552116239,0.1401487840204914,10.0,10.0,0.0,0.0,1.2999999999999998,-12.299999999999999,126.14520636813779,10.0,0.0,10.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,4,24,1
AL122018,KIRK,20180926,600,TS,11.8N,52.0W,50.0,1004.0,11.8,-52.0,20180926,0600,2018-09-26 06:00:00+00:00,2018,9,26,6,1.7186715,1.0,1.0,19.0,1,TS,11.5,-50.3,0.3000000000000007,-1.7000000000000028,188.11801085358047,31.353001808930077,280.3850096531766,-0.9836186665376522,0.18026180637808753,15.0,15.0,-1.0,-1.0,1.3500000000000005,-12.35,128.17819923583585,5.0,-1.0,15.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,5,30,1
AL122018,KIRK,20180926,1200,TS,12.1N,53.6W,55.0,1002.0,12.1,-53.6,20180926,1200,2018-09-26 12:00:00+00:00,2018,9,26,12,1.7186715,1.0,1.0,19.0,1,TS,11.8,-52.0,0.29999999999999893,-1.6000000000000014,177.22364077434747,29.537273462391244,281.0143274505842,-0.9815794388335901,0.1910544562660982,10.0,20.0,-3.0,-3.0,0.2999999999999998,-1.6500000000000021,128.00411762654372,5.0,-2.0,20.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,6,36,1
AL122018,KIRK,20180926,1800,TS,12.5N,55.0W,55.0,998.0,12.5,-55.0,20180926,1800,2018-09-26 18:00:00+00:00,2018,9,26,18,1.7186715,1.0,1.0,19.0,1,TS,12.1,-53.6,0.40000000000000036,-1.3999999999999986,158.46890182996222,26.411483638327038,286.44866302467966,-0.9590738274919957,0.2831561290522489,5.0,20.0,-6.0,-7.0,0.34999999999999964,-1.5,127.2268664398387,0.0,-4.0,20.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,7,42,1
AL122018,KIRK,20180927,0,TS,12.9N,56.4W,50.0,1002.0,12.9,-56.4,20180927,0000,2018-09-27 00:00:00+00:00,2018,9,27,0,1.7186715,1.0,1.0,19.0,1,TS,12.5,-55.0,0.40000000000000036,-1.3999999999999986,158.2431316111598,26.373855268526636,286.47733792357576,-0.9589319958436499,0.2836360825905517,-5.0,5.0,0.0,-3.0,0.40000000000000036,-1.3999999999999986,28.41890354454375,-5.0,4.0,5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,8,48,1
AL122018,KIRK,20180927,600,TS,13.3N,57.7W,50.0,1002.0,13.3,-57.7,20180927,0600,2018-09-27 06:00:00+00:00,2018,9,27,6,1.7186715,1.0,1.0,19.0,1,TS,12.9,-56.4,0.40000000000000036,-1.3000000000000043,147.6496221654504,24.608270360908403,287.6786287733609,-0.9527748187859134,0.30367769869957517,-5.0,0.0,4.0,-2.0,0.40000000000000036,-1.3500000000000014,26.732720682538332,0.0,0.0,0.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,9,54,1
AL122018,KIRK,20180927,1200,TS,13.6N,58.7W,50.0,998.0,13.6,-58.7,20180927,1200,2018-09-27 12:00:00+00:00,2018,9,27,12,1.7186715,1.0,1.0,19.0,1,TS,13.3,-57.7,0.29999999999999893,-1.0,113.17299970698794,18.862166617831324,287.258777774559,-0.9549745027642229,0.2966878815695465,0.0,-5.0,-4.0,-4.0,0.34999999999999964,-1.1500000000000021,24.063943971398352,0.0,-4.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,10,60,1
AL122018,KIRK,20180927,1800,TS,14.0N,59.8W,50.0,1000.0,14.0,-59.8,20180927,1800,2018-09-27 18:00:00+00:00,2018,9,27,18,1.7186715,1.0,1.0,19.0,1,TS,13.6,-58.7,0.40000000000000036,-1.0999999999999943,126.83757717061955,21.13959619510326,290.6587426521266,-0.9356983172391409,0.3528011608765484,0.0,-5.0,-2.0,2.0,0.34999999999999964,-1.0499999999999972,22.745972110592405,0.0,2.0,-5.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,11,66,1
AL122018,KIRK,20180928,0,TS,13.8N,60.8W,45.0,1002.0,13.8,-60.8,20180928,0000,2018-09-28 00:00:00+00:00,2018,9,28,0,1.7186715,1.0,1.0,19.0,1,TS,14.0,-59.8,-0.1999999999999993,-1.0,110.2057834601012,18.367630576683535,258.4784750690228,-0.979849736742806,-0.19973605935096925,-5.0,-5.0,4.0,0.0,0.10000000000000053,-1.0499999999999972,20.74441593763163,-5.0,2.0,-5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,12,72,1
AL122018,KIRK,20180928,30,TS,13.8N,60.9W,45.0,1002.0,13.8,-60.9,20180928,0030,2018-09-28 00:30:00+00:00,2018,9,28,0,1.7186715,1.0,1.0,19.0,1,TS,13.8,-60.8,0.0,-0.10000000000000142,10.798520423672812,1.7997534039454688,270.01192667573434,-0.9999999783347572,0.0002081597588790038,-5.0,-5.0,2.0,0.0,-0.09999999999999964,-0.5500000000000007,15.042286698390896,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,13,78,1
AL122018,KIRK,20180928,600,TS,13.3N,61.9W,45.0,1005.0,13.3,-61.9,20180928,0600,2018-09-28 06:00:00+00:00,2018,9,28,6,1.7186715,1.0,1.0,19.0,1,TS,13.8,-60.9,-0.5,-1.0,121.55889404294845,20.259815673824743,242.9003530942153,-0.8902156119610635,-0.4555394211490256,0.0,-5.0,3.0,7.0,-0.25,-0.5500000000000007,15.391698962389253,0.0,3.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,14,84,1
AL122018,KIRK,20180928,1200,TS,13.6N,63.1W,40.0,1007.0,13.6,-63.1,20180928,1200,2018-09-28 12:00:00+00:00,2018,9,28,12,1.7186715,1.0,1.0,19.0,1,TS,13.3,-61.9,0.29999999999999893,-1.2000000000000028,133.99278786887857,22.33213131147976,284.5548274903005,-0.9679076034599389,0.2513063293362062,-5.0,-10.0,5.0,7.0,-0.10000000000000053,-1.1000000000000014,15.689832741483377,-5.0,2.0,-10.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,15,90,1
AL122018,KIRK,20180928,1800,TS,14.4N,64.2W,35.0,1007.0,14.4,-64.2,20180928,1800,2018-09-28 18:00:00+00:00,2018,9,28,18,1.7186715,1.0,1.0,19.0,1,TS,13.6,-63.1,0.8000000000000007,-1.1000000000000014,148.31749728950638,24.719582881584397,306.9849189368082,-0.7987938886443628,0.6016047900943088,-10.0,-10.0,2.0,5.0,0.5499999999999998,-1.1500000000000021,17.277820817708594,-5.0,0.0,-10.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,16,96,1
AL122019,KAREN,20190922,600,TS,11.8N,59.9W,35.0,1007.0,11.8,-59.9,20190922,0600,2019-09-22 06:00:00+00:00,2019,9,22,6,0.0176868,0.0,2.0,30.0,1,TS,11.5,-58.8,0.3000000000000007,-1.1000000000000014,124.3523055407582,20.72538425679303,285.67118963681116,-0.9628276922791402,0.2701163360117735,,,,,0.3000000000000007,-1.1000000000000014,20.72538425679303,,,,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0,0,1
AL122019,KAREN,20190922,1200,TS,12.1N,61.1W,35.0,1007.0,12.1,-61.1,20190922,1200,2019-09-22 12:00:00+00:00,2019,9,22,12,0.0176868,0.0,2.0,30.0,1,TS,11.8,-59.9,0.29999999999999893,-1.2000000000000028,134.73673831228348,22.456123052047246,284.4582044335912,-0.9683300275365418,0.24967370260217633,,,,,0.2999999999999998,-1.1500000000000021,21.59075365442014,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,6,1
AL122019,KAREN,20190922,1800,TS,12.5N,62.2W,35.0,1007.0,12.5,-62.2,20190922,1800,2019-09-22 18:00:00+00:00,2019,9,22,18,0.0176868,0.0,2.0,30.0,1,TS,12.1,-61.1,0.40000000000000036,-1.1000000000000014,127.51497899003846,21.25249649833974,290.53079396993667,-0.9364838328581653,0.3507107508977733,0.0,,0.0,,0.34999999999999964,-1.1500000000000021,21.478001269060005,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,2,12,1
AL122019,KAREN,20190923,0,TS,13.0N,63.2W,35.0,1007.0,13.0,-63.2,20190923,0000,2019-09-23 00:00:00+00:00,2019,9,23,0,0.0176868,0.0,2.0,30.0,1,TS,12.5,-62.2,0.5,-1.0,121.87311446907744,20.31218574484624,297.25120410681035,-0.8890075187813691,0.45789259826971845,0.0,,0.0,,0.4500000000000002,-1.0500000000000007,21.186547388006566,0.0,0.0,,0,-1.0,-1.8369701987210297e-16,0.0,1.0,3,18,1
AL122019,KAREN,20190923,600,TD,13.7N,64.1W,30.0,1007.0,13.7,-64.1,20190923,0600,2019-09-23 06:00:00+00:00,2019,9,23,6,0.0176868,0.0,2.0,30.0,0,TD,13.0,-63.2,0.6999999999999993,-0.8999999999999915,124.6575680410115,20.776261340168585,308.7412590521718,-0.7799799638499358,0.6258044870346111,-5.0,-5.0,0.0,0.0,0.5999999999999996,-0.9499999999999957,21.19926665885045,-5.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,4,24,1
AL122019,KAREN,20190923,1200,TD,14.4N,64.8W,30.0,1007.0,14.4,-64.8,20190923,1200,2019-09-23 12:00:00+00:00,2019,9,23,12,0.0176868,0.0,2.0,30.0,0,TD,13.7,-64.1,0.7000000000000011,-0.7000000000000028,108.44293021297223,18.07382170216204,315.9544077472012,-0.695230554273707,0.7187868087300116,-5.0,-5.0,0.0,0.0,0.7000000000000002,-0.7999999999999972,20.103691321379152,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,5,30,1
AL122019,KAREN,20190923,1800,TD,15.1N,65.4W,30.0,1007.0,15.1,-65.4,20190923,1800,2019-09-23 18:00:00+00:00,2019,9,23,18,0.0176868,0.0,2.0,30.0,0,TD,14.4,-64.8,0.6999999999999993,-0.6000000000000085,101.09929118990514,16.84988186498419,320.4207329732826,-0.6371451311421716,0.770743849707427,0.0,-5.0,0.0,0.0,0.7000000000000002,-0.6500000000000057,19.003037663040264,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,6,36,1
AL122019,KAREN,20190924,0,TD,15.7N,65.7W,30.0,1007.0,15.7,-65.7,20190924,0000,2019-09-24 00:00:00+00:00,2019,9,24,0,0.0176868,0.0,2.0,30.0,0,TD,15.1,-65.4,0.5999999999999996,-0.29999999999999716,74.06385507829229,12.34397584638205,334.30339590160446,-0.4336056772935199,0.9011027225676481,0.0,-5.0,0.0,0.0,0.6499999999999995,-0.45000000000000284,17.010985188424215,0.0,0.0,-5.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,7,42,1
AL122019,KAREN,20190924,600,TS,16.4N,65.8W,35.0,1006.0,16.4,-65.8,20190924,0600,2019-09-24 06:00:00+00:00,2019,9,24,6,0.0176868,0.0,2.0,30.0,1,TS,15.7,-65.7,0.6999999999999993,-0.09999999999999432,78.56655089396065,13.094425148993443,352.1965807498761,-0.13577469722249308,0.9907397395855989,5.0,5.0,-1.0,-1.0,0.6499999999999995,-0.19999999999999574,15.09052614063043,5.0,-1.0,5.0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,8,48,1
AL122019,KAREN,20190924,1200,TS,17.0N,65.8W,35.0,1006.0,17.0,-65.8,20190924,1200,2019-09-24 12:00:00+00:00,2019,9,24,12,0.0176868,0.0,2.0,30.0,1,TS,16.4,-65.8,0.6000000000000014,0.0,66.71695598673568,11.119492664455947,0.0,0.0,1.0,5.0,5.0,-1.0,-1.0,0.6500000000000004,-0.04999999999999716,13.351943881203908,0.0,0.0,5.0,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,9,54,1
AL122019,KAREN,20190924,1800,TS,17.7N,65.6W,40.0,1004.0,17.7,-65.6,20190924,1800,2019-09-24 18:00:00+00:00,2019,9,24,18,0.0176868,0.0,2.0,30.0,1,TS,17.0,-65.8,0.6999999999999993,0.20000000000000284,80.67897241628575,13.446495402714291,15.224724086862125,0.262605574969977,0.9649032656151019,5.0,10.0,-2.0,-3.0,0.6500000000000004,0.10000000000000142,12.501097265636432,5.0,-2.0,10.0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,10,60,1
AL122019,KAREN,20190925,0,TS,18.5N,65.2W,40.0,1003.0,18.5,-65.2,20190925,0000,2019-09-25 00:00:00+00:00,2019,9,25,0,0.0176868,0.0,2.0,30.0,1,TS,17.7,-65.6,0.8000000000000007,0.3999999999999915,98.4909442247352,16.4151573707892,25.35790530263506,0.42827134532963596,0.9036501838485641,5.0,10.0,-3.0,-4.0,0.75,0.29999999999999716,13.51889264673822,0.0,-1.0,10.0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,11,66,1
